10551,JNL170423,01/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,124.3000,LITRE,1.7400,(216.28),(21.63),(237.91)
10551,JNL170423,02/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,166.7800,LITRE,1.7400,(290.20),(29.02),(319.22)
10551,JNL170423,02/03/23,Starcard,AMPOL FOODARY MERRYLANDS,,54.2000,LITRE,1.7400,(94.31),(9.43),(103.74)
10551,JNL170423,03/03/23,Starcard,AMPOL FOODARY CONCORD,,166.2200,LITRE,1.7400,(289.22),(28.92),(318.14)
10551,JNL170423,04/03/23,Starcard,AMPOL FOODARY GREENACRE,,170.7000,LITRE,1.7400,(297.02),(29.70),(326.72)
10551,JNL170423,04/03/23,Starcard,AMPOL FOODARY GREENACRE,,25.2600,LITRE,1.7000,(42.94),(4.29),(47.23)
10551,JNL170423,07/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,140.8000,LITRE,1.7400,(244.99),(24.50),(269.49)
10551,JNL170423,08/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,231.5300,LITRE,1.7400,(402.86),(40.29),(443.15)
10551,JNL170423,09/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,142.4600,LITRE,1.7400,(247.88),(24.79),(272.67)
10551,JNL170423,10/03/23,Starcard,AMPOL FOODARY GREENACRE,,100.1600,LITRE,1.7400,(174.28),(17.43),(191.71)
10551,JNL170423,10/03/23,Starcard,AMPOL FOODARY GREENACRE,,14.2600,LITRE,1.7000,(24.24),(2.42),(26.66)
10551,JNL170423,11/03/23,Starcard,AMPOL FOODARY PUNCHBOWL,,141.9800,LITRE,1.7400,(247.05),(24.71),(271.76)
10551,JNL170423,14/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,169.9200,LITRE,1.7400,(295.66),(29.57),(325.23)
10551,JNL170423,16/03/23,Starcard,AMPOL FOODARY PUNCHBOWL,,89.7600,LITRE,1.7400,(156.18),(15.62),(171.80)
10551,JNL170423,17/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,184.3200,LITRE,1.7400,(320.72),(32.07),(352.79)
10551,JNL170423,21/03/23,Starcard,AMPOL FOODARY GREENACRE,,186.0500,LITRE,1.7400,(323.73),(32.37),(356.10)
10551,JNL170423,21/03/23,Starcard,AMPOL WOOLWORTHS METRO STRATHFIELD,,66.1300,LITRE,1.7400,(115.07),(11.51),(126.58)
10551,JNL170423,22/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,156.4600,LITRE,1.7400,(272.24),(27.22),(299.46)
10551,JNL170423,24/03/23,Starcard,AMPOL FOODARY HOMEBUSH,,68.5500,LITRE,1.7400,(119.28),(11.93),(131.21)
10551,JNL170423,29/03/23,Starcard,EG AMPOL 91803 SILVERWATER,,205.9100,LITRE,1.7400,(358.28),(35.83),(394.11)
